Course URL,Course Name,Subject Code,Course Number
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=573&p_subj=MLSC,MLSC 573,MLSC,573
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=574&p_subj=MLSC,MLSC 574,MLSC,574
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=575&p_subj=MLSC,MLSC 575,MLSC,575
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=576&p_subj=MLSC,MLSC 576,MLSC,576
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=577&p_subj=MLSC,MLSC 577,MLSC,577
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=578&p_subj=MLSC,MLSC 578,MLSC,578
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=579&p_subj=MLSC,MLSC 579,MLSC,579
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=600&p_subj=MLSC,MLSC 600,MLSC,600
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=604&p_subj=MLSC,MLSC 604,MLSC,604
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=606&p_subj=MLSC,MLSC 606,MLSC,606
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=610&p_subj=MLSC,MLSC 610,MLSC,610
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=612&p_subj=MLSC,MLSC 612,MLSC,612
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=613&p_subj=MLSC,MLSC 613,MLSC,613
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=614&p_subj=MLSC,MLSC 614,MLSC,614
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=615&p_subj=MLSC,MLSC 615,MLSC,615
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=616&p_subj=MLSC,MLSC 616,MLSC,616
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=617&p_subj=MLSC,MLSC 617,MLSC,617
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=618&p_subj=MLSC,MLSC 618,MLSC,618
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=620&p_subj=MLSC,MLSC 620,MLSC,620
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=621&p_subj=MLSC,MLSC 621,MLSC,621
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=622&p_subj=MLSC,MLSC 622,MLSC,622
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=623&p_subj=MLSC,MLSC 623,MLSC,623
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=624&p_subj=MLSC,MLSC 624,MLSC,624
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=625&p_subj=MLSC,MLSC 625,MLSC,625
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=626&p_subj=MLSC,MLSC 626,MLSC,626
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=627&p_subj=MLSC,MLSC 627,MLSC,627
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=628&p_subj=MLSC,MLSC 628,MLSC,628
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=629&p_subj=MLSC,MLSC 629,MLSC,629
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=630&p_subj=MLSC,MLSC 630,MLSC,630
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=631&p_subj=MLSC,MLSC 631,MLSC,631
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=632&p_subj=MLSC,MLSC 632,MLSC,632
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=633&p_subj=MLSC,MLSC 633,MLSC,633
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=634&p_subj=MLSC,MLSC 634,MLSC,634
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=635&p_subj=MLSC,MLSC 635,MLSC,635
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=637&p_subj=MLSC,MLSC 637,MLSC,637
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=638&p_subj=MLSC,MLSC 638,MLSC,638
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=639&p_subj=MLSC,MLSC 639,MLSC,639
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=640&p_subj=MLSC,MLSC 640,MLSC,640
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=641&p_subj=MLSC,MLSC 641,MLSC,641
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=642&p_subj=MLSC,MLSC 642,MLSC,642
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=643&p_subj=MLSC,MLSC 643,MLSC,643
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=644&p_subj=MLSC,MLSC 644,MLSC,644
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=677&p_subj=MLSC,MLSC 677,MLSC,677
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=699&p_subj=MLSC,MLSC 699,MLSC,699
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=700&p_subj=MLSC,MLSC 700,MLSC,700
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=701&p_subj=MLSC,MLSC 701,MLSC,701
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=750&p_subj=MLSC,MLSC 750,MLSC,750
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=797&p_subj=MLSC,MLSC 797,MLSC,797
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=798&p_subj=MLSC,MLSC 798,MLSC,798
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=799&p_subj=MLSC,MLSC 799,MLSC,799
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=007&p_subj=MSNE,MSNE 007,MSNE,007
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=201&p_subj=MSNE,MSNE 201,MSNE,201
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=210&p_subj=MSNE,MSNE 210,MSNE,210
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=211&p_subj=MSNE,MSNE 211,MSNE,211
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=222&p_subj=MSNE,MSNE 222,MSNE,222
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=238&p_subj=MSNE,MSNE 238,MSNE,238
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=302&p_subj=MSNE,MSNE 302,MSNE,302
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=304&p_subj=MSNE,MSNE 304,MSNE,304
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=311&p_subj=MSNE,MSNE 311,MSNE,311
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=389&p_subj=MSNE,MSNE 389,MSNE,389
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=401&p_subj=MSNE,MSNE 401,MSNE,401
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=402&p_subj=MSNE,MSNE 402,MSNE,402
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=406&p_subj=MSNE,MSNE 406,MSNE,406
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=407&p_subj=MSNE,MSNE 407,MSNE,407
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=408&p_subj=MSNE,MSNE 408,MSNE,408
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=411&p_subj=MSNE,MSNE 411,MSNE,411
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=413&p_subj=MSNE,MSNE 413,MSNE,413
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=415&p_subj=MSNE,MSNE 415,MSNE,415
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=417&p_subj=MSNE,MSNE 417,MSNE,417
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=433&p_subj=MSNE,MSNE 433,MSNE,433
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=435&p_subj=MSNE,MSNE 435,MSNE,435
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=450&p_subj=MSNE,MSNE 450,MSNE,450
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=451&p_subj=MSNE,MSNE 451,MSNE,451
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=477&p_subj=MSNE,MSNE 477,MSNE,477
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=490&p_subj=MSNE,MSNE 490,MSNE,490
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=491&p_subj=MSNE,MSNE 491,MSNE,491
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=499&p_subj=MSNE,MSNE 499,MSNE,499
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=500&p_subj=MSNE,MSNE 500,MSNE,500
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=501&p_subj=MSNE,MSNE 501,MSNE,501
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=502&p_subj=MSNE,MSNE 502,MSNE,502
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=503&p_subj=MSNE,MSNE 503,MSNE,503
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=505&p_subj=MSNE,MSNE 505,MSNE,505
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=506&p_subj=MSNE,MSNE 506,MSNE,506
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=510&p_subj=MSNE,MSNE 510,MSNE,510
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=511&p_subj=MSNE,MSNE 511,MSNE,511
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=512&p_subj=MSNE,MSNE 512,MSNE,512
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=513&p_subj=MSNE,MSNE 513,MSNE,513
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=517&p_subj=MSNE,MSNE 517,MSNE,517
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=519&p_subj=MSNE,MSNE 519,MSNE,519
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=523&p_subj=MSNE,MSNE 523,MSNE,523
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=533&p_subj=MSNE,MSNE 533,MSNE,533
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=534&p_subj=MSNE,MSNE 534,MSNE,534
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=535&p_subj=MSNE,MSNE 535,MSNE,535
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=538&p_subj=MSNE,MSNE 538,MSNE,538
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=540&p_subj=MSNE,MSNE 540,MSNE,540
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=555&p_subj=MSNE,MSNE 555,MSNE,555
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=560&p_subj=MSNE,MSNE 560,MSNE,560
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=569&p_subj=MSNE,MSNE 569,MSNE,569
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=570&p_subj=MSNE,MSNE 570,MSNE,570
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=571&p_subj=MSNE,MSNE 571,MSNE,571
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=580&p_subj=MSNE,MSNE 580,MSNE,580
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=581&p_subj=MSNE,MSNE 581,MSNE,581
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=589&p_subj=MSNE,MSNE 589,MSNE,589
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=593&p_subj=MSNE,MSNE 593,MSNE,593
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=594&p_subj=MSNE,MSNE 594,MSNE,594
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=599&p_subj=MSNE,MSNE 599,MSNE,599
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=609&p_subj=MSNE,MSNE 609,MSNE,609
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=613&p_subj=MSNE,MSNE 613,MSNE,613
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=614&p_subj=MSNE,MSNE 614,MSNE,614
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=615&p_subj=MSNE,MSNE 615,MSNE,615
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=616&p_subj=MSNE,MSNE 616,MSNE,616
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=617&p_subj=MSNE,MSNE 617,MSNE,617
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=618&p_subj=MSNE,MSNE 618,MSNE,618
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=621&p_subj=MSNE,MSNE 621,MSNE,621
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=622&p_subj=MSNE,MSNE 622,MSNE,622
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=650&p_subj=MSNE,MSNE 650,MSNE,650
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=677&p_subj=MSNE,MSNE 677,MSNE,677
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=700&p_subj=MSNE,MSNE 700,MSNE,700
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=800&p_subj=MSNE,MSNE 800,MSNE,800
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=200&p_subj=MUCH,MUCH 200,MUCH,200
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=238&p_subj=MUCH,MUCH 238,MUCH,238
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=308&p_subj=MUCH,MUCH 308,MUCH,308
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=401&p_subj=MUCH,MUCH 401,MUCH,401
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=404&p_subj=MUCH,MUCH 404,MUCH,404
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=423&p_subj=MUCH,MUCH 423,MUCH,423
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=424&p_subj=MUCH,MUCH 424,MUCH,424
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=477&p_subj=MUCH,MUCH 477,MUCH,477
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=508&p_subj=MUCH,MUCH 508,MUCH,508
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=677&p_subj=MUCH,MUCH 677,MUCH,677
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=007&p_subj=MUSI,MUSI 007,MUSI,007
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=117&p_subj=MUSI,MUSI 117,MUSI,117
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=119&p_subj=MUSI,MUSI 119,MUSI,119
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=125&p_subj=MUSI,MUSI 125,MUSI,125
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=141&p_subj=MUSI,MUSI 141,MUSI,141
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=151&p_subj=MUSI,MUSI 151,MUSI,151
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=153&p_subj=MUSI,MUSI 153,MUSI,153
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=155&p_subj=MUSI,MUSI 155,MUSI,155
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=157&p_subj=MUSI,MUSI 157,MUSI,157
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=161&p_subj=MUSI,MUSI 161,MUSI,161
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=163&p_subj=MUSI,MUSI 163,MUSI,163
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=165&p_subj=MUSI,MUSI 165,MUSI,165
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=167&p_subj=MUSI,MUSI 167,MUSI,167
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=171&p_subj=MUSI,MUSI 171,MUSI,171
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=173&p_subj=MUSI,MUSI 173,MUSI,173
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=181&p_subj=MUSI,MUSI 181,MUSI,181
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=183&p_subj=MUSI,MUSI 183,MUSI,183
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=187&p_subj=MUSI,MUSI 187,MUSI,187
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=191&p_subj=MUSI,MUSI 191,MUSI,191
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=193&p_subj=MUSI,MUSI 193,MUSI,193
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=195&p_subj=MUSI,MUSI 195,MUSI,195
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=197&p_subj=MUSI,MUSI 197,MUSI,197
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=205&p_subj=MUSI,MUSI 205,MUSI,205
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=211&p_subj=MUSI,MUSI 211,MUSI,211
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=212&p_subj=MUSI,MUSI 212,MUSI,212
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=220&p_subj=MUSI,MUSI 220,MUSI,220
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=221&p_subj=MUSI,MUSI 221,MUSI,221
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=222&p_subj=MUSI,MUSI 222,MUSI,222
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=223&p_subj=MUSI,MUSI 223,MUSI,223
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=225&p_subj=MUSI,MUSI 225,MUSI,225
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=231&p_subj=MUSI,MUSI 231,MUSI,231
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=232&p_subj=MUSI,MUSI 232,MUSI,232
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=238&p_subj=MUSI,MUSI 238,MUSI,238
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=240&p_subj=MUSI,MUSI 240,MUSI,240
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=251&p_subj=MUSI,MUSI 251,MUSI,251
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=253&p_subj=MUSI,MUSI 253,MUSI,253
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=255&p_subj=MUSI,MUSI 255,MUSI,255
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=257&p_subj=MUSI,MUSI 257,MUSI,257
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=261&p_subj=MUSI,MUSI 261,MUSI,261
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=263&p_subj=MUSI,MUSI 263,MUSI,263
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=265&p_subj=MUSI,MUSI 265,MUSI,265
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=267&p_subj=MUSI,MUSI 267,MUSI,267
https://courses.rice.edu/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2025&p_crse_numb=271&p_subj=MUSI,MUSI 271,MUSI,271
